place,cat,target,imp,month,cart,ctr,pdp,clicks,tot_rev,spend,ros,isvt_rev,on_vt_rev,isct_rev,on_ct_rev,tot_ol_rev,tot_in_rev,vt_roas,ct_roas
App,Chairs,Context,280,January,3,71,121,2,2297,6,372,190,2107,0,0,2107,190,11021,0
App,Chairs,Context,1838545,April,17,7,546,1348,2304,29223,0,598,1706,0,0,1706,598,27,0
App,Chairs,Context,82005,June,21,19,1698,158,2353,1297,1,630,1722,0,0,1722,630,544,0
App,Chairs,Context,407274,April,12,7,1994,266,2499,7418,0,430,2069,0,0,2069,430,99,0
App,Chairs,Context,36431,January,34,18,884,67,2536,574,4,167,2370,0,0,2370,167,9,0
App,Chairs,Context,104252,May,47,7,574,69,3042,1579,2,193,2850,0,0,2850,193,214,0
App,Chairs,Context,1252,June,23,0,581,0,3057,22,125,252,2805,0,0,2805,252,8056,0
App,Chairs,Context,6248,May,25,37,1021,23,3512,130,25,323,3189,0,0,3189,323,1555,0
App,Chairs,Context,87220,November,26,16,2146,141,4176,1387,3,594,3583,0,0,3583,594,1550,0
App,Chairs,Context,7072,June,145,14,1957,10,4202,97,44,288,3914,0,360,4274,288,6229,4
App,Chairs,Context,66702,April,25,18,1464,119,4213,1067,2,2503,1710,0,0,1710,2503,882,0
App,Chairs,Context,7774,January,34,1,1188,1,4369,58,43,1840,2529,0,0,2529,1840,17136,0
App,Chairs,Context,46128,January,24,31,854,144,4794,734,5,1073,3721,0,0,3721,1073,3040,0
App,Chairs,Context,8698,November,143,11,3205,10,4811,130,36,180,4631,0,0,4631,180,1414,0
Desktop,Computers Types,Browse,5367,December,82,16,155,14,1113,82,36,82,1043,12,661,1692,82,1685,21
App,Chairs,Context,13069,January,47,31,1791,40,5223,226,19,1105,4118,0,159,4277,1105,104,1
App,Chairs,Browse,508633,March,549,9,16432,478,304566,5485,46,57052,247514,1360,6009,253523,58412,25442,1
App,Chairs,Context,15545,June,12,58,1517,90,5507,309,13,1449,4058,0,0,4058,1449,3215,0
App,Computers Types,Browse,1433,December,14,26,28,14,1404,36,69,12,1404,12,12,1404,12,155,12
App,Chairs,Context,14036,June,314,19,5959,26,5626,208,27,153,5473,0,90,5563,153,3548,0
App,Chairs,Context,1934,January,26,5,1529,1,5634,19,235,1264,4370,0,0,4370,1264,25578,0
App,Chairs,Context,24315,January,26,16,903,39,5794,287,14,1775,4020,0,0,4020,1775,12946,0
App,Chairs,Context,3498,January,40,26,1347,9,6121,54,98,862,5259,0,0,5259,862,9123,0
App,Chairs,Context,7836,January,40,36,2035,28,6484,171,32,991,5494,0,0,5494,991,1805,0
App,Computers Types,Browse,863,December,15,12,43,12,1619,27,118,36,1594,12,12,1594,36,192,12
App,Chairs,Context,13332,April,13,31,1955,41,7079,269,16,2815,4264,0,0,4264,2815,5131,0
App,Chairs,Context,30159,April,250,27,5092,80,7296,551,12,815,6481,0,150,6631,815,9729,0
App,Chairs,Context,77409,January,180,8,2771,61,7403,745,10,253,7151,0,0,7151,253,188,0
App,Chairs,Context,58692,May,63,15,3157,90,7974,917,8,1001,6973,0,0,6973,1001,1647,0
App,Chairs,Browse,379554,March,800,17,20244,631,339340,5920,44,78734,260605,2343,1395,262000,81078,16921,1
App,Chairs,Context,27343,November,189,20,4277,56,8063,508,15,503,7560,0,25,7585,503,2853,0
App,Chairs,Context,30996,March,247,22,5023,68,8104,568,12,1496,6608,0,0,6608,1496,11122,0
App,Chairs,Browse,268313,April,799,26,26155,689,345381,4197,64,77101,268280,1981,1009,269289,79081,46498,1
App,Chairs,Context,17499,November,8,45,2457,78,8738,352,20,1623,7115,0,0,7115,1623,8701,0
App,Chairs,Context,6708,January,16,42,1774,28,9276,134,47,3008,6268,0,0,6268,3008,2369,0
App,Chairs,Context,4585,January,47,63,2002,29,9440,101,90,370,9071,800,0,9071,1170,1039,8
App,Chairs,Context,28363,February,218,29,3814,82,9713,524,17,746,8967,150,0,8967,896,10428,0
App,Chairs,Context,18442,May,22,24,1969,45,9988,364,24,1789,8199,0,649,8848,1789,3436,2
App,Chairs,Context,45527,May,255,21,5617,96,10397,816,11,1614,8783,0,140,8923,1614,5892,0
App,Chairs,Context,19965,March,56,17,972,33,11101,0,0,1679,9422,0,0,9422,1679,0,0
App,Chairs,Context,10570,January,22,9,1520,10,11701,213,36,4036,7665,0,0,7665,4036,3991,0
App,Chairs,Context,45093,May,136,23,3903,104,12770,793,14,2024,10746,0,142,10888,2024,522,0
App,Chairs,Context,143639,April,42,9,2936,130,13256,1519,9,834,12422,0,1650,14072,834,2934,1
App,Chairs,Context,34253,May,48,43,2025,149,13348,529,17,4302,9046,0,0,9046,4302,24975,0
App,Chairs,Context,18465,April,30,13,815,24,13670,0,0,1157,12512,0,987,13499,1157,0,0
App,Chairs,Browse,737461,April,723,8,21034,594,418842,7815,46,72253,346588,655,9237,355825,72908,67994,1
App,Chairs,Context,35112,January,83,26,1763,92,13744,743,17,1157,12588,0,0,12588,1157,4345,0
App,Chairs,Context,183606,January,344,22,6963,398,14149,2686,5,1385,12765,0,286,13051,1385,89,0
App,Chairs,Context,14341,January,42,76,12382,109,14166,309,37,2642,11524,0,60,11584,2642,8613,0
App,Chairs,Context,11451,June,46,17,5494,19,14324,219,44,4712,9611,17,0,9611,4729,877,0
App,Chairs,Context,8859,January,54,27,710,24,14575,0,0,4037,10538,0,0,10538,4037,0,0
Phone,Computers Types,Intended,1876,December,22,12,247,12,1650,42,65,42,1620,12,12,1620,42,24423,12
Phone,Computers Types,Browse,5161,December,63,24,306,18,1720,99,32,27,1705,12,12,1705,27,314,12
Desktop,Computers Types,Browse,5816,December,48,17,368,15,2832,85,51,12,2832,12,12,2832,12,41777,12
App,Chairs,Context,22485,February,76,15,771,33,16048,0,0,2050,13998,0,0,13998,2050,0,0
App,Chairs,Context,171421,June,69,11,3982,193,16487,1835,9,712,15775,0,0,15775,712,3405,0
App,Chairs,Context,6200,November,18,92,2190,57,16987,126,84,6405,10582,0,0,10582,6405,35438,0
App,Computers Types,Context,688634,December,5384,33,75436,2250,1998082,3859,432,339264,1658818,0,8264,1667082,339264,51196,2
App,Chairs,Context,221711,May,335,10,6080,219,17864,2012,9,862,17002,0,302,17304,862,488,0
App,Chairs,Context,12269,January,21,73,2728,90,17989,249,59,5230,12759,693,1800,14559,5924,18371,10
App,Chairs,Context,26500,November,57,14,2708,38,18195,286,40,6745,11450,400,0,11450,7145,23338,1
App,Chairs,Context,36592,January,147,17,8387,61,18195,522,31,1777,16419,0,0,16419,1777,23631,0
App,Chairs,Context,26459,May,43,24,2550,63,18681,300,55,2112,16569,0,0,16569,2112,17793,0
App,Chairs,Context,62155,June,500,23,11950,142,18682,1144,16,1158,17524,40,420,17944,1198,5038,0
App,Chairs,Context,24315,February,125,16,1253,39,18810,0,0,5681,13130,0,0,13130,5681,0,0
App,Chairs,Context,183944,November,65,9,4940,162,19173,1967,8,3693,15479,0,0,15479,3693,5084,0
App,Chairs,Context,16934,March,15,27,8042,46,19604,185,78,5228,14376,0,0,14376,5228,3244,0
App,Computers Types,Context,301905,December,4450,32,62042,959,2029661,0,0,701697,1327964,2790,2550,1330514,704487,0,0
App,Chairs,Context,5696,June,14,100,2391,57,20064,115,103,8250,11814,160,0,11814,8410,57037,1
App,Chairs,Context,51041,June,153,10,6334,50,20503,567,30,3584,16919,0,300,17219,3584,979,1
App,Chairs,Context,3764,March,8,98,3729,37,20735,65,210,8408,12327,0,1367,13694,8408,4107,21
App,Chairs,Context,24816,June,52,15,2193,36,20946,268,62,4343,16602,0,0,16602,4343,34841,0
App,Chairs,Context,7004,April,34,94,2339,66,21778,139,115,5856,15922,0,0,15922,5856,41219,0
App,Chairs,Context,33409,November,73,26,4073,86,23214,531,33,6993,16221,450,1050,17271,7443,10823,3
App,Chairs,Context,35040,April,49,18,2422,62,23603,336,52,6798,16805,525,700,17505,7323,25979,4
App,Chairs,Context,56400,January,240,24,12276,136,23950,992,21,3303,20647,0,0,20647,3303,9351,0
App,Chairs,Context,18879,May,161,36,3228,68,24341,393,62,6194,18148,0,6083,24231,6194,3937,16
App,Chairs,Context,40430,May,214,16,12896,64,27574,489,55,2931,24643,0,2221,26864,2931,64557,5
App,Chairs,Context,10949,May,154,8,5081,9,28170,108,235,3149,25022,0,362,25383,3149,75821,3
App,Chairs,Context,14634,January,84,31,1415,45,29491,0,0,1525,27966,0,0,27966,1525,0,0
App,Chairs,Context,20208,April,105,18,1323,36,29550,0,0,1999,27551,0,0,27551,1999,0,0
App,Chairs,Context,31508,June,97,30,4127,96,31958,498,55,6649,25309,0,1950,27259,6649,20802,4
App,Chairs,Context,18363,May,357,28,10388,51,34118,287,106,3847,30271,1230,13,30284,5077,22025,4
App,Chairs,Context,17790,April,80,59,1376,105,34733,0,0,8333,26400,0,0,26400,8333,0,0
App,Chairs,Context,8837,February,18,203,6453,179,35460,181,149,12816,22645,730,4275,26920,13546,6810,28
App,Chairs,Context,25951,March,29,74,18706,193,36604,391,69,10228,26376,0,565,26941,10228,1704,1
App,Chairs,Context,98496,May,205,6,9320,56,38450,951,38,2750,35700,0,698,36398,2750,8099,1
App,Chairs,Context,55356,January,165,21,2616,114,38701,174,208,2646,36055,0,0,36055,2646,300,0
App,Chairs,Context,43341,October,156,12,2060,54,39163,0,0,13086,26077,0,0,26077,13086,0,0
App,Chairs,Context,16162,May,98,77,12172,124,39392,315,98,11361,28031,0,2984,31015,11361,55457,9
App,Chairs,Context,534769,May,1121,24,20822,1310,39727,8093,5,4261,35466,135,1857,37322,4396,431,0
Desktop,Computers Types,Browse,5667,December,245,16,339,14,3490,89,57,12,3490,12,12,3490,12,4832,12
App,Chairs,Context,18468,March,99,34,1471,63,41841,0,0,14187,27654,0,0,27654,14187,0,0
App,Chairs,Context,30124,April,52,34,5507,102,42737,474,64,13159,29578,1000,850,30428,14159,21591,4
App,Chairs,Context,347344,March,968,11,15474,383,43341,4020,9,7181,36160,140,390,36549,7321,1608,0
App,Chairs,Context,128787,March,615,31,14611,401,45009,2313,14,12656,32352,107,337,32689,12763,2530,0
App,Chairs,Context,24528,April,168,114,2861,279,46142,0,0,5985,40157,0,0,40157,5985,0,0
App,Chairs,Context,83213,May,510,48,16569,396,46994,1643,23,9396,37598,0,647,38244,9396,1711,0
App,Chairs,Context,157396,March,20,13,18899,208,47661,271,107,19127,28534,971,360,28894,20098,4102,5
App,Chairs,Context,93975,May,537,27,29727,251,48368,1474,28,10382,37985,0,2795,40780,10382,10381,2
App,Chairs,Context,26780,March,24,31,11735,83,48950,155,168,22888,26062,0,0,26062,22888,8708,0
App,Chairs,Context,27456,October,100,17,2330,48,50700,0,0,11669,39031,0,3390,42421,11669,0,0
App,Chairs,Context,23085,January,162,45,3397,105,51231,0,0,16875,34356,0,0,34356,16875,0,0
App,Chairs,Context,12861,May,60,126,5081,162,51364,250,153,13108,38255,0,0,38255,13108,40881,0
App,Chairs,Context,19644,January,237,22,8273,44,52660,313,159,3607,49053,949,650,49703,4556,34410,5
App,Chairs,Context,26397,January,129,31,1819,81,53492,0,0,24469,29022,0,0,29022,24469,0,0
App,Chairs,Context,19704,March,106,50,1927,99,53609,0,0,9018,44592,0,0,44592,9018,0,0
App,Chairs,Context,293257,February,1428,10,18256,295,53804,3374,14,7183,46621,50,216,46837,7233,1626,0
App,Chairs,Context,730167,February,498,13,21107,914,54060,12994,3,14333,39727,625,3401,43128,14958,2838,0
Phone,Computers Types,Browse,7397,December,315,19,671,17,3899,127,43,356,3555,12,12,3555,356,11197,12
App,Chairs,Context,86983,January,345,17,5746,145,57561,372,111,16351,41210,0,0,41210,16351,202,0
App,Chairs,Context,45467,January,269,17,2861,78,58539,0,0,25725,32814,1587,1587,34401,27312,0,0
Phone,Chairs,Intended,296238,April,15,19,131,214,12,4826,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Browse,156089,June,15,16,74,81,12,1534,12,12,12,12,12,12,12,12,12
App,Chairs,Context,95642,June,478,19,18135,185,58801,1480,35,10457,48344,0,2802,51146,10457,450,2
Phone,Chairs,Intended,107538,April,13,19,21,82,12,1785,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,55554,March,12,17,16,37,12,897,12,12,12,12,12,12,12,12,12
App,Chairs,Context,53388,June,327,20,4812,106,59016,0,0,21540,37477,0,0,37477,21540,0,0
Phone,Chairs,Browse,44946,January,13,24,32,68,12,742,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Browse,41336,January,18,15,72,23,12,372,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,37998,January,12,23,15,54,12,566,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,37350,January,12,22,29,48,12,606,12,12,12,12,12,12,12,12,12
App,Computers Types,Context,4086289,December,11529,7,392069,2703,2275468,73371,26,414429,1861039,2180,12921,1873960,416608,62105,0
Desktop,Chairs,Intended,34254,January,12,25,21,57,12,492,12,12,12,12,12,12,12,12,12
Phone,Chairs,Browse,32504,April,14,26,50,56,12,534,12,12,12,12,12,12,12,12,12
Phone,Chairs,Brand,26537,January,12,17,29,25,12,411,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,23979,June,12,15,16,18,12,330,12,12,12,12,12,12,12,12,12
Phone,Computers Types,Browse,17427,December,50,23,300,31,4543,288,27,332,4223,12,12,4223,332,1249,12
Phone,Chairs,Intended,20839,November,12,19,19,27,12,348,12,12,12,12,12,12,12,12,12
App,Chairs,Context,96259,March,258,14,14949,130,59997,1779,25,17800,42197,180,2339,44536,17980,2797,1
Desktop,Chairs,Browse,17946,June,12,15,17,18,12,252,12,12,12,12,12,12,12,12,12
App,Chairs,Context,20712,February,106,62,1627,129,60266,0,0,13491,46776,0,0,46776,13491,0,0
App,Chairs,Context,82988,March,117,12,10972,98,61312,892,60,10085,51228,0,1850,53078,10085,9281,2
Phone,Chairs,Intended,16400,November,12,19,30,24,12,257,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,16380,June,15,12,16,12,12,256,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,15154,May,12,17,16,20,12,215,12,12,12,12,12,12,12,12,12
App,Chairs,Context,531722,March,2205,26,30096,1359,61397,8285,6,10051,51346,385,1582,52928,10436,677,0
Phone,Chairs,Intended,13327,January,12,22,132,25,12,267,12,12,12,12,12,12,12,12,12
App,Chairs,Context,31716,May,132,16,3022,51,63609,0,0,18562,45047,0,0,45047,18562,0,0
Phone,Chairs,Intended,11352,June,12,22,20,23,12,179,12,12,12,12,12,12,12,12,12
Phone,Chairs,Browse,11321,May,12,23,102,25,12,194,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,10313,May,12,16,13,16,12,158,12,12,12,12,12,12,12,12,12
App,Chairs,Context,66492,November,946,14,16265,93,64429,1179,47,9259,55170,0,300,55470,9259,1555,0
Desktop,Chairs,Brand,9134,January,12,19,24,18,12,131,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,8568,January,12,19,16,18,12,139,12,12,12,12,12,12,12,12,12
Phone,Chairs,Browse,7985,June,12,20,13,18,12,135,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,7654,January,12,15,16,14,12,106,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Browse,7371,May,13,12,167,12,12,104,12,12,12,12,12,12,12,12,12
App,Chairs,Context,35313,June,206,37,2846,129,64680,0,0,28666,36014,0,0,36014,28666,0,0
Phone,Computers Types,Intended,53524,December,26,26,462,89,4662,865,17,241,4433,12,262,4683,241,710,12
Desktop,Chairs,Intended,6180,May,13,12,25,12,12,89,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,6074,May,12,15,20,14,12,119,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,6011,May,12,12,26,12,12,89,12,12,12,12,12,12,12,12,12
Phone,Computers Types,Browse,5286,December,90,39,537,26,4860,93,73,309,4562,12,412,4962,309,12046,17
Desktop,Computers Types,Browse,14041,December,131,17,791,19,5073,210,36,303,4782,12,12,4782,303,1222,12
Desktop,Chairs,Brand,4405,May,12,21,18,16,12,64,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,4031,May,12,22,15,16,12,78,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,3752,June,12,23,12,16,12,67,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,3613,January,12,12,13,12,12,43,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,2916,January,12,12,36,12,12,51,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,2562,January,12,12,12,12,12,26,12,12,12,12,12,12,12,12,12
App,Chairs,Context,31503,November,150,14,2249,45,66590,0,0,27371,39220,0,3597,42817,27371,0,0
Phone,Chairs,Brand,2006,May,12,17,14,13,12,44,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,1876,January,12,17,12,13,12,36,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,1556,January,12,12,14,12,12,46,12,12,12,12,12,12,12,12,12
Phone,Chairs,Brand,1388,May,12,19,12,13,12,34,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Intended,1298,January,12,12,12,12,12,23,12,12,12,12,12,12,12,12,12
Desktop,Chairs,Browse,1274,May,12,12,14,12,12,26,12,12,12,12,12,12,12,12,12
Phone,Chairs,Browse,1020,May,12,42,13,15,12,28,12,12,12,12,12,12,12,12,12
Phone,Chairs,Browse,972,May,16,75,17,18,12,28,12,12,12,12,12,12,12,12,12
App,Chairs,Context,175074,November,299,6,19507,104,66904,3203,18,11072,55832,0,583,56415,11072,4343,0
App,Chairs,Context,222897,March,30,32,29844,721,68470,526,85,27309,41161,1400,3440,44601,28709,4796,9
App,Computers Types,Context,1972734,December,6268,6,251333,1120,2427056,35612,57,410828,2016228,1085,1425,2017653,411913,31112,0
App,Chairs,Context,41733,October,300,23,4036,96,71411,0,0,34284,37127,0,0,37127,34284,0,0
Phone,Chairs,Intended,625,May,12,12,12,12,12,22,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,560,January,12,48,12,14,12,22,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,544,January,12,12,12,12,12,24,12,12,12,12,12,12,12,12,12
App,Chairs,Context,66912,October,292,12,3683,81,71580,0,0,16098,55483,0,0,55483,16098,0,0
App,Computers Types,Context,3528592,December,8242,8,101710,2889,2487712,35046,63,289392,2198320,2837,3155,2201475,292229,142170,0
Desktop,Chairs,Brand,392,January,12,12,12,12,12,17,12,12,12,12,12,12,12,12,12
App,Chairs,Context,49812,November,176,21,2943,105,72691,0,0,19299,53392,0,0,53392,19299,0,0
Phone,Chairs,Browse,302,January,12,12,14,12,12,17,12,12,12,12,12,12,12,12,12
Phone,Chairs,Intended,290,June,12,12,25,12,12,16,12,12,12,12,12,12,12,12,12
App,Chairs,Context,490434,April,3488,31,57608,1533,73095,6816,10,8501,64595,0,2170,66764,8501,12373,0
Phone,Chairs,Brand,252,January,12,54,14,13,12,16,12,12,12,12,12,12,12,12,12
Phone,Computers Types,Intended,79944,December,36,21,449,84,5830,1261,16,902,4940,12,12,4940,902,4500,12
App,Chairs,Context,151783,January,187,5,15462,73,76074,2820,21,16336,59738,1022,596,60334,17358,18371,1
App,Chairs,Context,80589,January,168,18,2491,144,77290,0,0,16608,60682,0,0,60682,16608,0,0
App,Chairs,Context,36646,January,329,7,11392,26,77962,363,197,6728,71234,0,120,71354,6728,21261,0
App,Chairs,Context,65787,November,316,20,4315,132,78413,0,0,10416,67997,0,0,67997,10416,0,0
App,Chairs,Context,33879,June,221,50,3520,171,78708,0,0,20353,58355,60,0,58355,20413,0,0
App,Chairs,Context,152569,April,320,13,20120,191,80193,2813,24,17965,62227,450,4849,67076,18415,3199,2
Phone,Chairs,Brand,224,January,12,12,12,12,12,16,12,12,12,12,12,12,12,13,12
App,Chairs,Context,22653,March,221,225,2988,510,81511,0,0,7835,73677,366,705,74382,8201,0,0
Desktop,Chairs,Intended,42852,June,12,16,50,30,14,613,12,12,14,12,12,14,12,12,12
Phone,Chairs,Intended,1598,January,12,12,15,12,14,41,12,12,14,12,12,14,12,18,12
Phone,Chairs,Intended,43632,November,12,22,37,56,16,683,12,12,16,12,12,16,12,13,12
Phone,Computers Types,Browse,305524,December,98,30,1308,560,6151,5494,13,928,5235,12,12,5235,928,527,12
Desktop,Chairs,Intended,62518,November,12,15,23,28,17,916,12,12,17,12,12,17,12,59,12
Desktop,Chairs,Intended,46201,February,12,15,15,24,17,607,12,12,17,12,72,77,12,13,12
Phone,Chairs,Intended,4111,January,13,22,20,16,18,77,12,12,18,12,12,18,12,18,12
Phone,Chairs,Intended,7688,January,12,21,21,19,22,132,12,12,22,12,12,22,12,19,12
Desktop,Chairs,Intended,6304,January,13,15,16,14,22,86,12,12,22,12,12,22,12,81,12
Phone,Chairs,Intended,54238,May,18,18,69,47,23,841,12,12,23,12,12,23,12,24,12
Desktop,Chairs,Intended,53257,March,12,14,26,21,25,699,12,12,25,12,12,25,12,14,12
Desktop,Chairs,Brand,2617,January,12,16,13,13,25,39,13,12,25,12,12,25,12,35,12
Phone,Chairs,Brand,177,January,12,12,13,12,27,15,18,12,27,12,12,27,12,102,12
Phone,Chairs,Browse,2590,June,12,20,21,14,27,55,12,12,27,12,12,27,12,33,12
App,Chairs,Context,68109,March,125,12,3279,81,84729,0,0,12630,72099,0,0,72099,12630,0,0
